"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Conservative_6"	"Residual_1"	"Residual_2"	"Residual_3"	"Residual_4"	"Residual_5"	"Residual_6"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"	"<greek>m</greek><sub>t</sub>"
1790	2.650110442866550e+01	-7.553845263689107e-02	9.997725189171995e-01	9.988328909415917e-01	6.484087085850546e-06	2.499145520559481e+01	3.340817867761328e-08	8.449339318622372e-01	-1.025971718693341e-08	2.070406255327839e-07	1.024763139070412e-08	1.535588367573837e-07	1.192625443705626e-09	-2.792073696399113e-02	9.797003239684599e+00	1.000109656669829e+00	-2.309413242990388e-03	2.697314542061849e-01	1.619138482866140e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.936720509172630e-08	
1791	1.766495608615450e+01	-7.575906087308311e-02	9.997635584987388e-01	9.983865790125014e-01	1.057909165089067e-05	2.499111371657922e+01	8.902713879693885e-08	8.661984053927300e-01	-1.059948251391774e-08	2.540607022538666e-07	3.029286741204512e-08	2.057798340615591e-07	3.224069596962665e-09	-1.810929618750411e-02	9.797043151915606e+00	1.000122694595863e+00	-2.229588780977565e-03	2.696115881926699e-01	1.619154947677447e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.022185859251205e-07	
1792	1.188831196128050e+01	-7.609651139571338e-02	9.997577401288965e-01	9.979850359766974e-01	1.606731982854621e-05	2.499087370926418e+01	2.130363018263088e-07	9.054416681133868e-01	-1.059948251391774e-08	2.540607022538666e-07	3.029286741204512e-08	2.057798340615591e-07	3.133219506372735e-09	-1.213122132628892e-02	9.797106303620804e+00	1.000134961914499e+00	-2.103285370580465e-03	2.695030682214162e-01	1.619170439241330e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.343109304127424e-07	
1793	8.111825293972499e+00	-7.661269013101737e-02	9.997606767293968e-01	9.975904750229923e-01	2.667326721761087e-05	2.499085338042626e+01	3.664222339226677e-07	9.512610918525046e-01	-5.407135639234895e-08	-1.067647041552711e-06	1.103476917220091e-07	-1.073994983613602e-06	6.074946158416376e-10	-7.337429430483784e-03	9.797256208700308e+00	1.000147327189381e+00	-1.803475211573868e-03	2.693940615653592e-01	1.619186054415505e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.843485170470416e-07	
1794	5.642949135829370e+00	-7.740226676975774e-02	9.997742817291386e-01	9.971602119493883e-01	5.206024619247828e-05	2.499111122795670e+01	4.768801920579543e-07	1.014676101115213e+00	-5.407135639234895e-08	-1.067647041552711e-06	1.103476917220091e-07	-1.073994983613602e-06	-9.703620667649966e-10	-3.136024728841308e-03	9.797533704393464e+00	1.000162044717712e+00	-1.248483825261104e-03	2.692722259916565e-01	1.619204639952971e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.697200079152687e-07	
1795	4.028936207888360e+00	-7.861007965607832e-02	9.998083991116691e-01	9.964414747181615e-01	1.033897755251942e-04	2.499184259789854e+01	5.411930507997126e-07	1.109983598746989e+00	-3.593566789694691e-07	-9.840328730192915e-06	5.579126862280414e-07	-1.088382405711741e-05	-2.920225170683326e-10	-7.688858978025593e-04	9.798119642799998e+00	1.000187727601274e+00	-7.660701219336376e-05	2.690655033247553e-01	1.619237072408441e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.874291559967887e-07	
1796	2.973817941594450e+00	-8.045780110832902e-02	9.998882053007877e-01	9.955049336183370e-01	2.398517830098970e-04	2.499368092778392e+01	5.996991610427710e-07	1.215265057540267e+00	-3.593566789694691e-07	-9.840328730192915e-06	5.579126862280414e-07	-1.088382405711741e-05	7.970874348791320e-10	1.166389184903086e-04	9.799243944563463e+00	1.000222656573184e+00	2.171996514736208e-03	2.687864702544087e-01	1.619281180224479e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.929596407100020e-07	
1797	2.284143986963700e+00	-8.328507129258640e-02	1.000036435010607e+00	9.938548418841885e-01	5.784728542980969e-04	2.499704483261775e+01	6.605454956352131e-07	1.302522225431320e+00	-5.269991196765744e-07	-1.442782195792969e-05	1.384263001420988e-06	-1.685515456983921e-05	1.285758419924931e-09	3.750226027343729e-04	9.801275310563870e+00	1.000281712921329e+00	6.234728515551069e-03	2.682932879358202e-01	1.619355754076631e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.062300529842416e-07	
1798	1.833549300892910e+00	-8.761418664256977e-02	1.000300659331329e+00	9.915630042225622e-01	1.337647445289231e-03	2.500310034409986e+01	7.082700458553745e-07	1.354999750218204e+00	-5.269991196765744e-07	-1.442782195792969e-05	1.384263001420988e-06	-1.685515456983921e-05	1.303343504027627e-09	3.992237088431150e-04	9.804659162751296e+00	1.000362745756172e+00	1.300243289040282e-02	2.675932559921751e-01	1.619458075476032e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.216032619149439e-07	
1799	1.539708051069380e+00	-9.425904476882639e-02	1.000721477886684e+00	9.882432988774370e-01	2.779660140726083e-03	2.501270127555798e+01	7.276435838282878e-07	1.363475838567815e+00	-5.082466776329397e-07	-1.090560631789028e-05	2.297332429367950e-06	-1.721754537697961e-05	1.108137610629008e-09	3.411022158198935e-04	9.809894533219184e+00	1.000476014739558e+00	2.347317382617931e-02	2.665709370780296e-01	1.619601095307170e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.325737352510857e-07	
1800	1.349686692063450e+00	-1.045610435258740e-01	1.001200597799891e+00	9.839846763030419e-01	5.663639271315777e-03	2.502342230781716e+01	7.084979186465944e-07	1.322603593598400e+00	-5.082466776329397e-07	-1.090560631789028e-05	2.297332429367950e-06	-1.721754537697961e-05	8.449949634839345e-10	2.606902704302006e-04	9.815949275238681e+00	1.000614447526620e+00	3.558265786517367e-02	2.652801829170809e-01	1.619775877861057e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.347646029005425e-07	
1801	1.250801637813480e+00	-1.267454909598580e-01	1.001454282224908e+00	9.796884311424920e-01	1.041537836285113e-02	2.502847558000677e+01	6.364524440630275e-07	1.214807523824488e+00	-4.803231294925325e-07	-8.728827818327289e-07	2.230291358127495e-06	-1.578371168875492e-05	6.077169953345673e-10	1.899905324760085e-04	9.819689184525028e+00	1.000742116700590e+00	4.306247643786776e-02	2.640487212924094e-01	1.619937060229660e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.231893280690316e-07	
1802	1.222460364870330e+00	-1.530051051882430e-01	1.001496729466338e+00	9.770913893885865e-01	1.515946084114924e-02	2.502872432089858e+01	5.124566699882868e-07	1.034800306371731e+00	-4.803231294925325e-07	-8.728827818327289e-07	2.230291358127495e-06	-1.578371168875492e-05	3.984833038860808e-10	1.301393701004038e-04	9.820787474543376e+00	1.000811625401904e+00	4.525905647456342e-02	2.633452611497606e-01	1.620024810847921e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.947645178454329e-07	
1803	1.191869225248860e+00	-1.769291451841240e-01	1.001434278118338e+00	9.766641103877147e-01	1.892938132406564e-02	2.502696163643174e+01	3.850212110186015e-07	8.350071022217177e-01	-5.719287310412824e-07	3.454136100922156e-06	1.954023512610453e-06	-1.718889037505278e-05	2.027258918605915e-10	7.297210267158519e-05	9.820211613966430e+00	1.000815349764750e+00	4.410733532067113e-02	2.632637828111206e-01	1.620029512553090e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.610074289555989e-07	
1804	1.158268987170070e+00	-1.982603619265440e-01	1.001368341379271e+00	9.773987996963809e-01	2.257349402372407e-02	2.502545449734940e+01	3.031101614646094e-07	6.785743208290793e-01	-5.719287310412824e-07	3.454136100922156e-06	1.954023512610453e-06	-1.718889037505278e-05	7.965959220812117e-11	3.444088262059070e-05	9.819279302012138e+00	1.000786228355296e+00	4.224271141208646e-02	2.635037766471116e-01	1.619992748919039e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.469453062402130e-07	
1805	1.122070336693220e+00	-2.164449877088480e-01	1.001245086290121e+00	9.784943683210208e-01	2.675957823456670e-02	2.502268129090864e+01	2.661615295206067e-07	5.771869776899302e-01	-5.691105464666890e-07	3.799169290719107e-06	1.766087654370141e-06	-1.584944696730872e-05	3.061008283954836e-11	1.675573056175967e-05	9.817677252525529e+00	1.000746125112486e+00	3.903861243886909e-02	2.638651784338348e-01	1.619942120691498e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.615621329404857e-07	
1806	1.083854289428190e+00	-2.310134754011730e-01	1.001070555473189e+00	9.801830927501447e-01	3.131781526030029e-02	2.501884945559761e+01	2.514458752288559e-07	5.149636993389171e-01	-5.691105464666890e-07	3.799169290719107e-06	1.766087654370141e-06	-1.584944696730872e-05	1.685513740145684e-11	1.042065183664480e-05	9.815397440332958e+00	1.000688170562431e+00	3.447898805372773e-02	2.644103589103777e-01	1.619868954415353e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.887163918546057e-07	
1807	1.044331127703640e+00	-2.416373631951490e-01	1.000840097824790e+00	9.826681474619855e-01	3.594262040037017e-02	2.501388481644826e+01	2.442045388302963e-07	4.775192420145681e-01	-4.395048238681198e-07	5.833755824524722e-06	4.609818165801638e-07	-1.109457605608100e-05	1.294076187442449e-11	8.151059515034763e-06	9.812330443381045e+00	1.000605838263272e+00	2.834499414990077e-02	2.651946419589216e-01	1.619765008309448e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.117636286711562e-07	
1808	1.004277382997300e+00	-2.481694298163520e-01	1.000554684538598e+00	9.859251231845358e-01	4.045279576176120e-02	2.500778719382642e+01	2.399404191004458e-07	4.572782327662603e-01	-4.395048238681198e-07	5.833755824524722e-06	4.609818165801638e-07	-1.109457605608100e-05	1.153688775167946e-11	7.259745801353312e-06	9.808485783771932e+00	1.000499097711381e+00	2.065567493167464e-02	2.662096374494876e-01	1.619630240223892e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.249423189492922e-07	
1809	9.644600446379840e-01	-2.506565399056950e-01	1.000213348027422e+00	9.898191849259745e-01	4.476944928599953e-02	2.500049740735524e+01	2.376723906095221e-07	4.505603687875932e-01	-5.012512092061883e-07	4.567441339586864e-06	-1.203044847131185e-06	-1.295767969722306e-05	1.139367932003603e-11	7.094328828434951e-06	9.803891485175299e+00	1.000371737640077e+00	1.146707773840916e-02	2.674176407054425e-01	1.619469429420857e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.275535376291487e-07	
1810	9.255661123185820e-01	-2.493219991537030e-01	9.998247527894245e-01	9.942830932593757e-01	4.879854252744208e-02	2.499221158329784e+01	2.361355323601134e-07	4.496146945117682e-01	-5.012512092061883e-07	4.567441339586864e-06	-1.203044847131185e-06	-1.295767969722306e-05	1.183807459866917e-11	7.343803632733019e-06	9.798653766050007e+00	1.000225890160260e+00	9.916394878253243e-04	2.687963179370439e-01	1.619285263515634e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.250383207525927e-07	
1811	8.881529893858860e-01	-2.445240637774530e-01	9.993943151755480e-01	9.991880376007480e-01	5.245654592057274e-02	2.498302756285683e+01	2.357266997001096e-07	4.548876487481436e-01	-4.061436802427210e-07	4.185373217224786e-06	-2.112572917406519e-06	-1.027405723874608e-05	1.255513122123831e-11	7.742449234440752e-06	9.792863899031607e+00	1.000065413979873e+00	-1.058809454897514e-02	2.703071797695673e-01	1.619082610672926e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.178269812698618e-07	
1812	8.526264166563901e-01	-2.367035067636520e-01	9.989257736079616e-01	1.004457608256353e+00	5.573409147303215e-02	2.497301525644156e+01	2.363833480118201e-07	4.660484397012891e-01	-4.061436802427210e-07	4.185373217224786e-06	-2.112572917406519e-06	-1.027405723874608e-05	1.355540169666679e-11	8.308702502111769e-06	9.786580066863058e+00	9.998924725072118e-01	-2.315575888607313e-02	2.719274375505977e-01	1.618864198967167e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.065915224500359e-07	
1813	8.192420891929150e-01	-2.263334876241250e-01	9.984630132409203e-01	1.009956563446231e+00	5.867456925374238e-02	2.496322020602039e+01	2.380560124580148e-07	4.829037558809399e-01	-4.036632601511769e-07	3.327255335250356e-06	-2.750160912959321e-06	-1.064319409849190e-05	1.486065882617734e-11	9.051604466541510e-06	9.780281902690268e+00	9.997121152726343e-01	-3.575208723165346e-02	2.736079256556764e-01	1.618636402475346e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.921346521205441e-07	
1814	7.881075281023320e-01	-2.138825929270700e-01	9.979741379125571e-01	1.015788622987203e+00	6.121618850018886e-02	2.495288448619867e+01	2.407111606110521e-07	5.054924401555311e-01	-4.036632601511769e-07	3.327255335250356e-06	-2.750160912959321e-06	-1.064319409849190e-05	1.649355394688284e-11	9.980354963370366e-06	9.773618470998901e+00	9.995203916171513e-01	-4.907895061438694e-02	2.753843185018248e-01	1.618394228301538e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.751464890351782e-07	
1815	7.589588310026870e-01	-1.998127374948040e-01	9.974583872839912e-01	1.022291697563585e+00	6.319737366625805e-02	2.494208341522481e+01	2.442845997969066e-07	5.342395136431998e-01	-4.477504788047426e-07	5.384997128210500e-07	-3.376068568844426e-06	-1.226939498266688e-05	1.826550443578002e-11	1.097583239078156e-05	9.766483797168974e+00	9.993071881957831e-01	-6.334829827424215e-02	2.773464299619278e-01	1.618124896040891e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.560090564627517e-07	
1816	7.273520453760680e-01	-1.849097889839940e-01	9.967121999201991e-01	1.030325507910041e+00	6.385422507685162e-02	2.492602688892989e+01	2.486606124785918e-07	5.703453938354472e-01	-4.477504788047426e-07	5.384997128210500e-07	-3.376068568844426e-06	-1.226939498266688e-05	2.025048033331592e-11	1.211321462684750e-05	9.756578014623946e+00	9.990409992495772e-01	-8.315986336429759e-02	2.797752060933142e-01	1.617788590478520e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.344578412497013e-07	
1817	6.705827969457180e-01	-1.780779512057880e-01	9.956995407080526e-01	1.040808326112278e+00	6.181006925323689e-02	2.490408473795521e+01	2.533755638585830e-07	6.111693620194275e-01	-3.393381445837562e-07	-3.080047579206990e-07	-3.619953005490339e-06	-8.824671223095493e-06	2.220832762454488e-11	1.322084492705203e-05	9.743274256723629e+00	9.986934110003569e-01	-1.097673791649321e-01	2.829141071918766e-01	1.617349379764209e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.126953486983664e-07	
1818	5.980722121635790e-01	-1.794633515128440e-01	9.944846330864350e-01	1.053377845476608e+00	5.571596039304433e-02	2.487774235068147e+01	2.569038241548258e-07	6.492523780919354e-01	-3.393381445837562e-07	-3.080047579206990e-07	-3.619953005490339e-06	-8.824671223095493e-06	2.366264024621876e-11	1.393557273547132e-05	9.727320800441154e+00	9.982762205303362e-01	-1.416742917298812e-01	2.866362772746156e-01	1.616822123507876e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.934082127656053e-07	
1819	5.205828842507240e-01	-1.833745950065510e-01	9.932976748883977e-01	1.066934774151007e+00	4.496088691511092e-02	2.485239420432596e+01	2.566601071855406e-07	6.740695555784589e-01	-1.082711100774958e-07	-6.257362707984271e-07	-3.976057673160671e-06	-2.489381810022451e-06	2.467628707955631e-11	1.462652016039089e-05	9.711344378737982e+00	9.978275720874495e-01	-1.736271351362255e-01	2.905893766511102e-01	1.616254992252152e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.781063915521365e-07	
1820	4.422282635019060e-01	-1.887646652590220e-01	9.926209788110492e-01	1.078496210019169e+00	2.877336173974409e-02	2.483907777306849e+01	2.481310759588346e-07	6.564417672830963e-01	-1.082711100774958e-07	-6.257362707984271e-07	-3.976057673160671e-06	-2.489381810022451e-06	2.291486077058090e-11	1.264986867777337e-05	9.701104034942274e+00	9.974549187869609e-01	-1.941078227276414e-01	2.938372190175147e-01	1.615783832877539e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.751048657329922e-07	
1821	3.669522805905470e-01	-1.952080027827010e-01	9.922234092435694e-01	1.085583661584812e+00	8.781217429587377e-03	2.483136826804639e+01	2.358574373271757e-07	6.203436408500983e-01	-3.237744250483843e-08	-2.391742188079249e-06	-4.105260174630987e-06	-8.860381441877507e-07	1.952203310047725e-11	1.030719672118479e-05	9.694985998067926e+00	9.972252838875716e-01	-2.063438964763371e-01	2.958251958110424e-01	1.615493455063148e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.771583425029316e-07	
1822	2.996385051564350e-01	-2.036446015670090e-01	9.922715848823898e-01	1.087709017285180e+00	-1.077236961804555e-02	2.483324360686415e+01	2.212469332085721e-07	5.692005623867881e-01	-3.237744250483843e-08	-2.391742188079249e-06	-4.105260174630987e-06	-8.860381441877507e-07	1.514956417398894e-11	7.702433623760110e-06	9.694808826557496e+00	9.971586447834584e-01	-2.066982394971966e-01	2.964047140444044e-01	1.615409182631454e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.856193110244357e-07	
1823	2.575045968496770e-01	-2.198962490902700e-01	9.926578183695697e-01	1.084640013336617e+00	-2.639872526252914e-02	2.484191905462148e+01	2.037052519785200e-07	4.966137522055568e-01	1.220608384366884e-07	-2.156341057713007e-06	-3.515102304306461e-06	3.106425346288688e-06	9.935755125226956e-12	4.979997101125415e-06	9.699598029099564e+00	9.972630613798716e-01	-1.971198344130620e-01	2.955109281198365e-01	1.615541227636242e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.071226830429331e-07	
1824	2.287573694562750e-01	-2.368499954605050e-01	9.932592089293205e-01	1.077978556559696e+00	-3.701335459548287e-02	2.485480129868113e+01	1.858615881259219e-07	4.107761914376469e-01	1.220608384366884e-07	-2.156341057713007e-06	-3.515102304306461e-06	3.106425346288688e-06	5.099845069261844e-12	2.762910988322333e-06	9.707659792150448e+00	9.974876139883611e-01	-1.809963083112933e-01	2.935711577632947e-01	1.615825173999231e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.493825116274436e-07	
1825	1.988421615824290e-01	-2.521387626307400e-01	9.939547646575136e-01	1.069423115829901e+00	-4.412658862623958e-02	2.486941624165082e+01	1.712584103047908e-07	3.249702314210759e-01	1.776752068805010e-07	-2.358120820389331e-06	-3.071527812731345e-06	4.529800513353166e-06	1.980470618112369e-12	1.356590051354448e-06	9.717250313106524e+00	9.977743477062320e-01	-1.618152663991417e-01	2.910716685707163e-01	1.616187703844895e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.237979394843318e-07	
1826	1.664907984423020e-01	-2.652532072970620e-01	9.947313173026384e-01	1.060144048783115e+00	-4.983354952665912e-02	2.488582357718257e+01	1.609257419988575e-07	2.520747498510046e-01	1.776752068805010e-07	-2.358120820389331e-06	-3.071527812731345e-06	4.529800513353166e-06	5.635558516747355e-13	6.762334727254378e-07	9.727858405843239e+00	9.980838158313486e-01	-1.405990809257105e-01	2.883491167954476e-01	1.616578921903146e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.350392842149386e-07	
1827	1.316687160454810e-01	-2.756170580131870e-01	9.955377708016473e-01	1.050435251366443e+00	-5.508506245498979e-02	2.490287058293121e+01	1.548435949232102e-07	2.017959115520154e-01	1.964938185494702e-07	-1.433335922174095e-06	-2.440475847187429e-06	5.234908758922074e-06	1.736204217590317e-13	4.147916073351425e-07	9.738866583837092e+00	9.984038302695900e-01	-1.185827249380047e-01	2.855081574149452e-01	1.616983411226265e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.639059985787497e-07	
1828	9.451986273019349e-02	-2.825944106625900e-01	9.963982094577064e-01	1.040261648908585e+00	-5.945934500208224e-02	2.492114024183892e+01	1.513714720022972e-07	1.711682128100380e-01	1.964938185494702e-07	-1.433335922174095e-06	-2.440475847187429e-06	5.234908758922074e-06	1.079994634680841e-13	3.050221238832694e-07	9.750535188777635e+00	9.987368623517039e-01	-9.524551505692003e-02	2.825245208695724e-01	1.617404288664810e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.811612495433177e-07	
1829	5.533226308741900e-02	-2.854999806401550e-01	9.972885685046136e-01	1.029438294921307e+00	-6.236792415845560e-02	2.493997324075216e+01	1.491305328445308e-07	1.536984119442276e-01	1.627040987495221e-07	-1.510405231108791e-06	-1.956301653213699e-06	4.035070595875823e-06	9.719886153471878e-14	2.408022456259259e-07	9.762684282837339e+00	9.990885179807110e-01	-7.094732693751027e-02	2.793423825059035e-01	1.617848629222591e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.676523613552085e-07	
1830	1.456730607658590e-02	-2.836248526461720e-01	9.982063583946850e-01	1.018184392444144e+00	-6.349809502344349e-02	2.495936817172394e+01	1.473826623512028e-07	1.435192731685331e-01	1.627040987495221e-07	-1.510405231108791e-06	-1.956301653213699e-06	4.035070595875823e-06	9.112470223909028e-14	1.984968320795739e-07	9.775226906132398e+00	9.994523172987083e-01	-4.586208034739414e-02	2.760143967089136e-01	1.618308235435154e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.025079707749284e-06	
1831	-2.710888735463937e-02	-2.762780209504740e-01	9.991223559475344e-01	1.006792940066844e+00	-6.275181509455253e-02	2.497868668056410e+01	1.459856135635217e-07	1.381880002635698e-01	1.146657564454756e-07	-1.479619061384163e-06	-1.412201623571252e-06	2.556437387113419e-06	8.658359725774307e-14	1.847761283050404e-07	9.787781881274242e+00	9.998185035660491e-01	-2.075213006370547e-02	2.726255848332239e-01	1.618770776396835e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.055503031635522e-06	
1832	-6.880213348890139e-02	-2.628455835915290e-01	1.000018318112005e+00	9.956713392295522e-01	-6.010947155242818e-02	2.499759695819315e+01	1.447676773119051e-07	1.339338583135879e-01	1.146657564454756e-07	-1.479619061384163e-06	-1.412201623571252e-06	2.556437387113419e-06	8.212293453641476e-14	1.721266215705397e-07	9.800047457646876e+00	1.000174522218517e+00	3.779022681563049e-03	2.692922806056267e-01	1.619220396644248e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.080911661575655e-06	
1833	-1.093840060772070e-01	-2.428674429854080e-01	1.000858681893905e+00	9.851741269165510e-01	-5.557100330508998e-02	2.501532137956316e+01	1.437276890993520e-07	1.305904263298784e-01	1.091103765116230e-07	-1.462292089193795e-06	-1.060146061354628e-06	2.343266004345423e-06	7.773972586518677e-14	1.599487287943201e-07	9.811564323664618e+00	1.000509135793618e+00	2.681275471704581e-02	2.661235389869736e-01	1.619642914361172e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.101546453770220e-06	
1834	-1.475133190193330e-01	-2.161270279687800e-01	1.001615868396940e+00	9.756907730433603e-01	-4.923254302506709e-02	2.503128898161390e+01	1.428626802965889e-07	1.279990384626686e-01	1.091103765116230e-07	-1.462292089193795e-06	-1.060146061354628e-06	2.343266004345423e-06	7.350796631587604e-14	1.486187872365647e-07	9.821944208014619e+00	1.000810447895890e+00	4.757252341704898e-02	2.632394849488638e-01	1.620023324340609e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.117928859112016e-06	
1835	-1.816951459120800e-01	-1.827433394166240e-01	1.002262778161706e+00	9.675540585839443e-01	-4.130633262200201e-02	2.504492382545180e+01	1.421677968303997e-07	1.260309817811602e-01	1.066022101703368e-07	-1.445233222541198e-06	-6.830443872798964e-07	2.219076595366687e-06	6.948567322504556e-14	1.384369946529247e-07	9.830819538091728e+00	1.001068246690654e+00	6.532318357126599e-02	2.607479860745240e-01	1.620348754766929e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.130593119400586e-06	
1836	-2.103827171244000e-01	-1.432478188323960e-01	1.002780959843157e+00	9.610271577207653e-01	-3.210076290737941e-02	2.505584455253943e+01	1.416367180939288e-07	1.245865875186735e-01	1.066022101703368e-07	-1.445233222541198e-06	-6.830443872798964e-07	2.219076595366687e-06	6.574737552933531e-14	1.293836567949980e-07	9.837929863798195e+00	1.001274617396293e+00	7.954383498420015e-02	2.587372064810003e-01	1.620609236417075e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.140017220590551e-06	
1837	-2.321181862924160e-01	-9.862384638126338e-02	1.003157384642617e+00	9.562763738476817e-01	-2.195322580446900e-02	2.506377580088367e+01	1.412626138261795e-07	1.235937603844414e-01	1.121005528403884e-07	-1.436041080826733e-06	-4.235317132873784e-07	2.372236529879501e-06	6.236613452164942e-14	1.215849747005773e-07	9.843096923289133e+00	1.001424589371668e+00	8.987795396607723e-02	2.572665968727136e-01	1.620798515319549e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.146569777985507e-06	
1838	-2.456952762479860e-01	-5.028776635444193e-02	1.003385806721503e+00	9.533936378757579e-01	-1.119839073351462e-02	2.506858898010542e+01	1.410407806033821e-07	1.230014118143560e-01	1.121005528403884e-07	-1.436041080826733e-06	-4.235317132873784e-07	2.372236529879501e-06	5.935558018052043e-14	1.151055145377214e-07	9.846232088743298e+00	1.001515509034961e+00	9.614828487440620e-02	2.563711651682772e-01	1.620913257979654e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.150544053368991e-06	
1839	-2.503144013951050e-01	1.900346019353091e-12	1.003463058958064e+00	9.524174129688391e-01	-1.470117596766733e-04	2.507021637626016e+01	1.409853926167308e-07	1.227968666486801e-01	9.395946842793990e-08	-1.419564188087641e-06	-2.328110638998460e-07	1.866558971386212e-06	5.751708456914185e-14	1.112155199154579e-07	9.847292803097499e+00	1.001546289633898e+00	9.826971358280900e-02	2.560673422548323e-01	1.620952102658136e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.152096596590002e-06	
