"PointID","x","y","Density_0","Density_1","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
9937, -3.504946317597409e-02, 1.468111477633889e-02, 6.606087174005059e-01, 3.593172486777126e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.563218839745088e+05, 1.409286960372466e+01, 9.994563772681255e-01, 5.436227318745064e-04, 5.771898086124063e+04, 2.940586464087697e+02, 3.154358373241848e+02, 0.000000000000000e+00, 1.584765081224126e+00, 1.792514424699402e-05, 1.396727457795838e-03, 3.334525228137614e-03, 4.022951152571000e+05, 5.168161475361043e-01
9938, -3.549761869007406e-02, 1.356167642049113e-02, 6.769067017471386e-01, 3.655418331129989e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.600901803453099e+05, 1.459626318436114e+01, 9.994602734179971e-01, 5.397265820028913e-04, 5.914287440552690e+04, 2.940604368620619e+02, 3.157504648421309e+02, 0.000000000000000e+00, 1.624410840913782e+00, 1.792520529354722e-05, 1.207650705086430e-03, 3.161019545871566e-03, 4.103973482440023e+05, 5.061318502901549e-01
9939, -3.591003111115740e-02, 1.242858260606201e-02, 6.922121001465922e-01, 3.713168278463119e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.636266506695761e+05, 1.507624539746608e+01, 9.994638669960242e-01, 5.361330039757742e-04, 6.048005798756239e+04, 2.940621428649011e+02, 3.160442740219878e+02, 0.000000000000000e+00, 1.661642317358818e+00, 1.792526367136410e-05, 1.026799972224096e-03, 2.966743683991660e-03, 4.180231136721206e+05, 4.929862437996242e-01
9940, -3.628628517487481e-02, 1.128297426247444e-02, 7.064363666405998e-01, 3.766238033265440e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.669113315844472e+05, 1.552862572602672e+01, 9.994671521202658e-01, 5.328478797340705e-04, 6.172279434251600e+04, 2.940637492440143e+02, 3.163158803872648e+02, 0.000000000000000e+00, 1.696244080309282e+00, 1.792531881497761e-05, 8.557905144295324e-04, 2.752240493875964e-03, 4.251254093934436e+05, 4.771879792735315e-01
9941, -3.662600202527780e-02, 1.012600492022133e-02, 7.194894826994183e-01, 3.814412532304530e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.699238322189873e+05, 1.594895973289244e+01, 9.994701254898085e-01, 5.298745101914176e-04, 6.286321644064558e+04, 2.940652386974508e+02, 3.165636202393216e+02, 0.000000000000000e+00, 1.727997086444218e+00, 1.792537007353545e-05, 6.962220847812422e-04, 2.518251935303572e-03, 4.316502301623617e+05, 4.585072456216787e-01
9942, -3.692883959629459e-02, 8.958839549358229e-03, 7.312844887076390e-01, 3.857459759568197e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.726443693145619e+05, 1.633259810478967e+01, 9.994727871140970e-01, 5.272128859029397e-04, 6.389372304492031e+04, 2.940665907383046e+02, 3.167854110462940e+02, 0.000000000000000e+00, 1.756689692963590e+00, 1.792541666940777e-05, 5.496368879786796e-04, 2.265634110371502e-03, 4.375334124697555e+05, 4.366492090656480e-01
9943, -3.719449295616159e-02, 7.782653386477244e-03, 7.417163950195912e-01, 3.895064835040549e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.750489422744838e+05, 1.667423083646282e+01, 9.994751335588152e-01, 5.248664411846485e-04, 6.480513703771157e+04, 2.940677820221057e+02, 3.169787537699449e+02, 0.000000000000000e+00, 1.782066379500998e+00, 1.792545772261001e-05, 4.176021463414901e-04, 1.995784640437058e-03, 4.427004263350827e+05, 4.112561370956829e-01
9944, -3.742269461446391e-02, 6.598630751343347e-03, 7.507135896083821e-01, 3.927061852622346e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.771213382575206e+05, 1.696923551733750e+01, 9.994771629695272e-01, 5.228370304728812e-04, 6.559119694775020e+04, 2.940687887827425e+02, 3.171410237220698e+02, 0.000000000000000e+00, 1.803952806629007e+00, 1.792549233434591e-05, 3.015406175416919e-04, 1.710121822140475e-03, 4.470760494793679e+05, 3.818192250302396e-01
9945, -3.761321479147544e-02, 5.407963854384835e-03, 7.581043241710083e-01, 3.953123899598155e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.788229565310087e+05, 1.721176668057401e+01, 9.994788232308822e-01, 5.211767691177269e-04, 6.623690190650380e+04, 2.940696017924936e+02, 3.172712622399558e+02, 0.000000000000000e+00, 1.821931302091599e+00, 1.792552024695466e-05, 2.030964397686269e-04, 1.412566765994100e-03, 4.506295581395277e+05, 3.478342725775145e-01
9946, -3.776586164952766e-02, 4.211851596238413e-03, 7.639904529619272e-01, 3.974140574641586e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.801790538288750e+05, 1.740567328842488e+01, 9.994800884804546e-01, 5.199115195454519e-04, 6.675116366186368e+04, 2.940702594963520e+02, 3.173741393140517e+02, 0.000000000000000e+00, 1.836249997511205e+00, 1.792554296576900e-05, 1.233371065964127e-04, 1.105910784732551e-03, 4.534898740046935e+05, 3.083380401131076e-01
9947, -3.788048148617381e-02, 3.011498360557961e-03, 7.682157353460537e-01, 3.990155870251014e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.811557004162174e+05, 1.754909361383939e+01, 9.994808640004101e-01, 5.191359995897901e-04, 6.712035224859328e+04, 2.940707961246175e+02, 3.174539875413757e+02, 0.000000000000000e+00, 1.846529390973153e+00, 1.792556195841658e-05, 6.313209900007132e-05, 7.941144311008590e-04, 4.557739811906785e+05, 2.616059175971530e-01
9948, -3.795695888895430e-02, 1.808112801302203e-03, 7.711558189006484e-01, 4.001916414833274e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.818373860074678e+05, 1.764845697763968e+01, 9.994813187428842e-01, 5.186812571159077e-04, 6.737726272362487e+04, 2.940711955322638e+02, 3.175082055022358e+02, 0.000000000000000e+00, 1.853682601966860e+00, 1.792557631198475e-05, 2.260859417301572e-05, 4.746128001218713e-04, 4.574296312830649e+05, 2.024262396424837e-01
9949, -3.799521685160725e-02, 6.029066257227014e-04, 7.720424734559524e-01, 4.007122656311879e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.820486143889489e+05, 1.767901832921403e+01, 9.994812404678580e-01, 5.187595321419782e-04, 6.745478103193022e+04, 2.940713662272851e+02, 3.175254591042176e+02, 0.000000000000000e+00, 1.855840960107435e+00, 1.792558293048307e-05, 2.479982561504272e-06, 1.562886709025426e-04, 4.581642306895981e+05, 1.161693227412285e-01
9950, -3.799521685160725e-02, -6.029066257227050e-04, 7.720424734559406e-01, 4.007122656311631e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.820486143889892e+05, 1.767901837350735e+01, 9.994812404678580e-01, 5.187595321419541e-04, 6.745478103192896e+04, 2.940713662272841e+02, 3.175254614310688e+02, 0.000000000000000e+00, 1.855840960107400e+00, 1.792558293048304e-05, 2.479982561511297e-06, -1.562886709029853e-04, 4.581642307159441e+05, 1.161693227413983e-01
9951, -3.795695888895430e-02, -1.808112801302207e-03, 7.711558189006612e-01, 4.001916414832951e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.818373860074608e+05, 1.764845696934013e+01, 9.994813187428842e-01, 5.186812571158573e-04, 6.737726272362583e+04, 2.940711955322632e+02, 3.175082055022358e+02, 0.000000000000000e+00, 1.853682601966887e+00, 1.792557631198472e-05, 2.260859417301804e-05, -4.746128001219201e-04, 4.574296312749118e+05, 2.024262396425525e-01
9952, -3.788048148617381e-02, -3.011498360557965e-03, 7.682157353460718e-01, 3.990155870250716e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.811557004162720e+05, 1.754909366538273e+01, 9.994808640004103e-01, 5.191359995897391e-04, 6.712035224859492e+04, 2.940707961246177e+02, 3.174539898682269e+02, 0.000000000000000e+00, 1.846529390973199e+00, 1.792556195841661e-05, 6.313209900007202e-05, -7.941144311008680e-04, 4.557739812090137e+05, 2.616059175971840e-01
9953, -3.776586164952766e-02, -4.211851596238417e-03, 7.639904529619308e-01, 3.974140574641252e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.801790538288921e+05, 1.740567330572837e+01, 9.994800884804547e-01, 5.199115195454058e-04, 6.675116366186408e+04, 2.940702594963523e+02, 3.173741393140517e+02, 0.000000000000000e+00, 1.836249997511216e+00, 1.792554296576903e-05, 1.233371065964039e-04, -1.105910784732471e-03, 4.534898740126575e+05, 3.083380401133041e-01
9954, -3.761321479147544e-02, -5.407963854384838e-03, 7.581043241709977e-01, 3.953123899597853e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.788229565309967e+05, 1.721176667148866e+01, 9.994788232308822e-01, 5.211767691176945e-04, 6.623690190650300e+04, 2.940696017924942e+02, 3.172712622399558e+02, 0.000000000000000e+00, 1.821931302091577e+00, 1.792552024695469e-05, 2.030964397686229e-04, -1.412566765994078e-03, 4.506295581475102e+05, 3.478342725775088e-01
